value_organisation_id,key,offset,partition,region,timestamp,document_event_document_created_expiry_end,document_event_document_created_expiry_start,document_event_document_info_document_id,document_event_document_info_document_type_id,document_event_document_info_document_version_id,document_event_document_info_subject_org_id,document_event_document_info_subject_user_id,document_event_requester_org_id,document_event_requester_user_id,document_event_document_renewed_expiry_end,document_event_document_renewed_expiry_start,event_datetime_utc,event_name,message_id,service_name,user_id,_batch_date,_timestamp,document_event_document_info_expiry_end,document_event_document_info_expiry_start,document_event_document_info_media_ids,document_event_operation
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,M2E3YTE2YjgtOWNkMC00OGQ1LTlkNzAtZDI1Zjg5M2NmMWI4,51022823,2,us-east-1,1708303429330,,,9b7622de1ac7f5a4ecd54c19117babb3464bdee9a201b97c9186a7bc0b02c3eb,f99421bc11d1e4db0bd483ddf78a3a19d12cc24663e2a64a0148592c97dc3815,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:43:49.330184+00,s12_protobuf_documents_documentevent,9b7622de1ac7f5a4ecd54c19117babb3464bdee9a201b97c9186a7bc0b02c3eb,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NGIyNzk3M2UtZGFjYy00NDA0LWEyMmItNGFjNzhhMzcyODJm,50958625,4,us-east-1,1708303431851,,,d8a35bc8d8be3268a47685c17f28eecdae11ebeea3ae839f64cf0afdfcbfc77d,36e3447ecc4c954ead2e743f372bc1ef4a797c8903fa428ec247e3ee257b4814,26078e6602f903aa3646ee0ed5f0b30409647cfe39dc959cdb5e4033cdf9b889,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:43:51.851118+00,s12_protobuf_documents_documentevent,d8a35bc8d8be3268a47685c17f28eecdae11ebeea3ae839f64cf0afdfcbfc77d,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[aacf452a-a42b-495b-868e-e46c793e66f3],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NGIyNzk3M2UtZGFjYy00NDA0LWEyMmItNGFjNzhhMzcyODJm,50958632,4,us-east-1,1708303435738,,,d8a35bc8d8be3268a47685c17f28eecdae11ebeea3ae839f64cf0afdfcbfc77d,36e3447ecc4c954ead2e743f372bc1ef4a797c8903fa428ec247e3ee257b4814,26078e6602f903aa3646ee0ed5f0b30409647cfe39dc959cdb5e4033cdf9b889,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:43:55.738033+00,s12_protobuf_documents_documentevent,d8a35bc8d8be3268a47685c17f28eecdae11ebeea3ae839f64cf0afdfcbfc77d,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[aacf452a-a42b-495b-868e-e46c793e66f3],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NGIyNzk3M2UtZGFjYy00NDA0LWEyMmItNGFjNzhhMzcyODJm,50958633,4,us-east-1,1708303436574,,,d8a35bc8d8be3268a47685c17f28eecdae11ebeea3ae839f64cf0afdfcbfc77d,36e3447ecc4c954ead2e743f372bc1ef4a797c8903fa428ec247e3ee257b4814,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:43:56.574867+00,s12_protobuf_documents_documentevent,d8a35bc8d8be3268a47685c17f28eecdae11ebeea3ae839f64cf0afdfcbfc77d,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NGUxOGVlM2UtNjM3Ni00MTI5LTg5MzUtNWY3NTIxNzdkZTZm,51017315,1,us-east-1,1708303544985,,,f88b696fa4d31638bf74f17595c9f64104e7ef77a6127cb9b6f1867f72589f2c,82b8486bb233361d6223681e81f897c3b7f8ba68a58ddd8861d628081bd7c41f,365eb0b97e7f2c4622a0c0d36d21da015c13c5896c242fdfe1681209110e24de,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:45:44.961679+00,s12_protobuf_documents_documentevent,f88b696fa4d31638bf74f17595c9f64104e7ef77a6127cb9b6f1867f72589f2c,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[2298f083-01da-4ce9-8e36-bc0db259568f],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NGUxOGVlM2UtNjM3Ni00MTI5LTg5MzUtNWY3NTIxNzdkZTZm,51017321,1,us-east-1,1708303548390,,,f88b696fa4d31638bf74f17595c9f64104e7ef77a6127cb9b6f1867f72589f2c,82b8486bb233361d6223681e81f897c3b7f8ba68a58ddd8861d628081bd7c41f,365eb0b97e7f2c4622a0c0d36d21da015c13c5896c242fdfe1681209110e24de,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:45:48.390556+00,s12_protobuf_documents_documentevent,f88b696fa4d31638bf74f17595c9f64104e7ef77a6127cb9b6f1867f72589f2c,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[2298f083-01da-4ce9-8e36-bc0db259568f],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NGUxOGVlM2UtNjM3Ni00MTI5LTg5MzUtNWY3NTIxNzdkZTZm,51017325,1,us-east-1,1708303549158,,,f88b696fa4d31638bf74f17595c9f64104e7ef77a6127cb9b6f1867f72589f2c,82b8486bb233361d6223681e81f897c3b7f8ba68a58ddd8861d628081bd7c41f,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 00:45:49.158545+00,s12_protobuf_documents_documentevent,f88b696fa4d31638bf74f17595c9f64104e7ef77a6127cb9b6f1867f72589f2c,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NTQ4MDYwMDktMjJiZS00NzZhLWFiMGEtYjUyOTc2MWJlNTgy,51024020,24,us-east-1,1708304633249,,,b6fa15e19b7d98c71f64360e3de2b698b69445296549306aa4ae8b8e00e858ff,4c0905cfe3aba52bd1188819ac0896e2e178482abbef51d0be132a1524149780,17b06098ad7f94443724f03849d475f8a06e0e2092bcc0bbac8cc2eec177d4ea,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 01:03:53.223312+00,s12_protobuf_documents_documentevent,b6fa15e19b7d98c71f64360e3de2b698b69445296549306aa4ae8b8e00e858ff,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[cbb3642c-1713-41e7-9a01-2b96d25b9792],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTcxNGZmZWQtZjk5Mi00OGU1LTljOTYtNTFmN2QwYzU3YjA0,50966637,4,us-east-1,1708307722861,,,f9500ff36e3281e048bfa49534cf3bc13a742aa71feb6a5c11e556609850c391,bd9fc839703287c552fc3b65608e19aecc24e18b7a2ab12f70e07bfebcb431f2,09097f280f19438d61d7453b109bbda86e0d65650099f133cef4556cd45a140b,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 01:55:22.841395+00,s12_protobuf_documents_documentevent,f9500ff36e3281e048bfa49534cf3bc13a742aa71feb6a5c11e556609850c391,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[b69b0110-67cd-484a-b6ee-2f47034ded6e],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTcxNGZmZWQtZjk5Mi00OGU1LTljOTYtNTFmN2QwYzU3YjA0,50966645,4,us-east-1,1708307726268,,,f9500ff36e3281e048bfa49534cf3bc13a742aa71feb6a5c11e556609850c391,bd9fc839703287c552fc3b65608e19aecc24e18b7a2ab12f70e07bfebcb431f2,09097f280f19438d61d7453b109bbda86e0d65650099f133cef4556cd45a140b,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 01:55:26.243764+00,s12_protobuf_documents_documentevent,f9500ff36e3281e048bfa49534cf3bc13a742aa71feb6a5c11e556609850c391,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[b69b0110-67cd-484a-b6ee-2f47034ded6e],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTcxNGZmZWQtZjk5Mi00OGU1LTljOTYtNTFmN2QwYzU3YjA0,50966646,4,us-east-1,1708307727200,,,f9500ff36e3281e048bfa49534cf3bc13a742aa71feb6a5c11e556609850c391,bd9fc839703287c552fc3b65608e19aecc24e18b7a2ab12f70e07bfebcb431f2,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 01:55:27.200349+00,s12_protobuf_documents_documentevent,f9500ff36e3281e048bfa49534cf3bc13a742aa71feb6a5c11e556609850c391,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,MzAwNWZmYTYtNzEyYS00N2JkLWEzZjEtNmM1YjJiYWYzYWVk,51278360,29,us-east-1,1708308377412,,,4493ae99e03b2f74041b7f6cd868c398dcf34352d17c11e818eeef2b28e71f6f,e75bffc8522df8440f3621db6b9dd0b5717fb8cb8ffbb2bd15d2eddfb974ee5b,50382104396d9944fc16d781e0fdad9ce2028f4c21ef633b189dde60dca3e6f7,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:06:17.412012+00,s12_protobuf_documents_documentevent,4493ae99e03b2f74041b7f6cd868c398dcf34352d17c11e818eeef2b28e71f6f,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[72f53719-74f1-485c-beb6-0f4437acdbb1],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,MzAwNWZmYTYtNzEyYS00N2JkLWEzZjEtNmM1YjJiYWYzYWVk,51278368,29,us-east-1,1708308380792,,,4493ae99e03b2f74041b7f6cd868c398dcf34352d17c11e818eeef2b28e71f6f,e75bffc8522df8440f3621db6b9dd0b5717fb8cb8ffbb2bd15d2eddfb974ee5b,50382104396d9944fc16d781e0fdad9ce2028f4c21ef633b189dde60dca3e6f7,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:06:20.792368+00,s12_protobuf_documents_documentevent,4493ae99e03b2f74041b7f6cd868c398dcf34352d17c11e818eeef2b28e71f6f,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[72f53719-74f1-485c-beb6-0f4437acdbb1],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,MzAwNWZmYTYtNzEyYS00N2JkLWEzZjEtNmM1YjJiYWYzYWVk,51278371,29,us-east-1,1708308381712,,,4493ae99e03b2f74041b7f6cd868c398dcf34352d17c11e818eeef2b28e71f6f,e75bffc8522df8440f3621db6b9dd0b5717fb8cb8ffbb2bd15d2eddfb974ee5b,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:06:21.712504+00,s12_protobuf_documents_documentevent,4493ae99e03b2f74041b7f6cd868c398dcf34352d17c11e818eeef2b28e71f6f,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTAzMWUzYjMtYzVlMi00ZWM2LWE5ZGQtNjIyYWMzNjczNGE3,51054835,11,us-east-1,1708308454713,,,e789d421ed925cf5babc59905f8bda91649f23b98e976d62b0c8aba514892175,e90a35788eff5de515a1a15a8e9ce007ed14b8ecdd0fb6e45e4a27e590fe9758,4a910b433c41d8f4c6d879775df201cd0c841c5b5be110d7b073f043892d2904,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:07:34.713052+00,s12_protobuf_documents_documentevent,e789d421ed925cf5babc59905f8bda91649f23b98e976d62b0c8aba514892175,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[f1387945-832a-4ff5-972d-0f022be5f6e2],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTAzMWUzYjMtYzVlMi00ZWM2LWE5ZGQtNjIyYWMzNjczNGE3,51054838,11,us-east-1,1708308458256,,,e789d421ed925cf5babc59905f8bda91649f23b98e976d62b0c8aba514892175,e90a35788eff5de515a1a15a8e9ce007ed14b8ecdd0fb6e45e4a27e590fe9758,4a910b433c41d8f4c6d879775df201cd0c841c5b5be110d7b073f043892d2904,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:07:38.25618+00,s12_protobuf_documents_documentevent,e789d421ed925cf5babc59905f8bda91649f23b98e976d62b0c8aba514892175,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[f1387945-832a-4ff5-972d-0f022be5f6e2],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTAzMWUzYjMtYzVlMi00ZWM2LWE5ZGQtNjIyYWMzNjczNGE3,51054840,11,us-east-1,1708308459142,,,e789d421ed925cf5babc59905f8bda91649f23b98e976d62b0c8aba514892175,e90a35788eff5de515a1a15a8e9ce007ed14b8ecdd0fb6e45e4a27e590fe9758,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:07:39.142908+00,s12_protobuf_documents_documentevent,e789d421ed925cf5babc59905f8bda91649f23b98e976d62b0c8aba514892175,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjU0YTc4OWEtZjA3Yi00YWQ4LTg5N2ItMWEzMzE3ZWE5ZGQ5,51225443,22,us-east-1,1708308591416,,,021d381ce0bcd455ade9e64180e392d2e824babf260c7dea966545278522d74d,4b918a3d90a09714f2c8cb342cd29d3e6633bf1b9bab27319e54e320f330323c,5c50639ef6e0ec03d2b02de1da2ba272fce0cd506cbc1d320cdcf5235027ecd7,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:09:51.416204+00,s12_protobuf_documents_documentevent,021d381ce0bcd455ade9e64180e392d2e824babf260c7dea966545278522d74d,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[0bfe7d27-005a-4bd1-a883-0a40ffbf378a],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjU0YTc4OWEtZjA3Yi00YWQ4LTg5N2ItMWEzMzE3ZWE5ZGQ5,51225454,22,us-east-1,1708308594755,,,021d381ce0bcd455ade9e64180e392d2e824babf260c7dea966545278522d74d,4b918a3d90a09714f2c8cb342cd29d3e6633bf1b9bab27319e54e320f330323c,5c50639ef6e0ec03d2b02de1da2ba272fce0cd506cbc1d320cdcf5235027ecd7,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:09:54.755789+00,s12_protobuf_documents_documentevent,021d381ce0bcd455ade9e64180e392d2e824babf260c7dea966545278522d74d,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[0bfe7d27-005a-4bd1-a883-0a40ffbf378a],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjU0YTc4OWEtZjA3Yi00YWQ4LTg5N2ItMWEzMzE3ZWE5ZGQ5,51225456,22,us-east-1,1708308595575,,,021d381ce0bcd455ade9e64180e392d2e824babf260c7dea966545278522d74d,4b918a3d90a09714f2c8cb342cd29d3e6633bf1b9bab27319e54e320f330323c,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 02:09:55.575394+00,s12_protobuf_documents_documentevent,021d381ce0bcd455ade9e64180e392d2e824babf260c7dea966545278522d74d,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YWRjMGUwODEtMzI0NS00YTBhLWJlZjYtN2I5MzQ4ZWYwYzRj,51201682,6,us-east-1,1708312281490,,,d4b9958970000b58533df36ef93876be4c1d93d479f5ad1a593181cf15e01238,90f0bc78c8e8fbdb79bf8b26fc67898a24316684e1ba84541627fef4d919883d,43c8004d174e2849c67a538da374ddfcb102e7dc4083aa3f3b78e260ebb61ef6,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 03:11:21.458181+00,s12_protobuf_documents_documentevent,d4b9958970000b58533df36ef93876be4c1d93d479f5ad1a593181cf15e01238,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[edb86f2a-6b2c-486d-8b69-03b522df0e72],DOCUMENT_CREATED
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YWRjMGUwODEtMzI0NS00YTBhLWJlZjYtN2I5MzQ4ZWYwYzRj,51201686,6,us-east-1,1708312285356,,,d4b9958970000b58533df36ef93876be4c1d93d479f5ad1a593181cf15e01238,90f0bc78c8e8fbdb79bf8b26fc67898a24316684e1ba84541627fef4d919883d,43c8004d174e2849c67a538da374ddfcb102e7dc4083aa3f3b78e260ebb61ef6,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 03:11:25.330664+00,s12_protobuf_documents_documentevent,d4b9958970000b58533df36ef93876be4c1d93d479f5ad1a593181cf15e01238,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,[edb86f2a-6b2c-486d-8b69-03b522df0e72],MEDIA_DELETED_FROM_DOCUMENT
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YWRjMGUwODEtMzI0NS00YTBhLWJlZjYtN2I5MzQ4ZWYwYzRj,51201688,6,us-east-1,1708312286285,,,d4b9958970000b58533df36ef93876be4c1d93d479f5ad1a593181cf15e01238,90f0bc78c8e8fbdb79bf8b26fc67898a24316684e1ba84541627fef4d919883d,,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,a0a0827c1ec8128b8549892ec77c3c500a3d8454055f0ba2b9ada3454e170f62,d5016c84509dedaa304dd7cc1e68c55e1f2f1fc9f0cd612dcf107faf4e5f9586,,,2024-02-19 03:11:26.262062+00,s12_protobuf_documents_documentevent,d4b9958970000b58533df36ef93876be4c1d93d479f5ad1a593181cf15e01238,api-user-documents,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-19,2024-02-20 3:59:58,,,,DOCUMENT_DELETED
